Age,Income,Score,Experience,Purchases_Last_Year,Purchased,Gender_Male,Gender_Other,Product_Type_Clothing,Product_Type_Electronics,Product_Type_Food
29.464522819388478,54163.282930508445,28.02121141048479,21.98513313613203,10.559263834842229,0.011505926055333437,True,False,False,False,False
49.93550213189802,78965.83048038016,47.21085096141707,28.63853337665282,28.831343614854863,0.05244473559104318,True,False,True,False,False
23.85159581594264,104822.40325388679,47.034353383258726,17.518096305632696,39.93647707710953,1.0061229797252391,False,False,False,True,False
69.05562749634645,70688.09298395687,45.693063684409076,29.93934175504466,0.4642868154790722,0.011820648481072211,True,False,False,False,True
37.41444843614253,84942.07925381242,4.0410264539445,29.442188235763386,3.53798789120695,-0.041770240124926326,True,False,True,False,False
44.83564181650921,50055.61106974346,70.70117721694334,38.12173005139948,18.553552702639607,0.027782815840770737,True,False,False,False,True
20.652595482867785,75880.53043444527,27.388439643217545,34.75796010066173,7.035232753107502,0.9490978916814033,True,False,False,False,True
59.172677882847566,81400.28304222174,67.45715124023478,17.34928066532255,42.1887786415989,1.0426685473903163,False,False,False,True,False
62.316853795285574,27364.970773586032,18.801384920212858,38.3229789898568,11.37116718709078,-0.021589225956360876,False,False,False,False,True
22.84422764440592,24964.738422298284,82.68807739921411,16.457769100006452,0.015418252424710578,0.9982988062717612,False,False,False,True,False
44.00115013011411,105720.21552854082,95.65328130542215,12.620720309905524,18.572610427877994,1.0141790044909182,False,False,False,True,False
44.605131758620125,145722.8813678339,17.65701416665034,30.714026381525212,26.28306107167722,0.9807935937485451,True,False,False,True,False
62.63489986111129,142547.59155132817,11.584708669118484,22.951969132097396,41.913667558447315,1.011455097482256,False,False,True,False,False
60.541093326361725,123436.99300987802,48.62561159379969,34.209480809094806,35.886066820568644,0.02106638861830788,True,False,False,False,False
36.2917889329318,111652.43106491513,0.28999484779375867,32.27076931934733,45.87149482145575,0.035833608768828115,True,False,True,False,False
46.7286551858884,117058.77993269145,88.4127325613055,1.7147087486554626,35.530765006423024,-0.039502402344119295,False,False,False,False,False
26.392596919032624,32223.150375534187,14.271985688285065,35.48882766883513,11.2433720269853,0.008089899842556163,True,False,False,False,False
44.57086311967382,107790.60554647745,60.11865991453749,39.23351688967202,37.12719262905163,0.024584717446286722,False,False,False,True,False
42.564388989932944,125839.43688651458,37.95456983217903,24.320860663633944,48.03086237322051,0.9699570159019111,True,False,False,False,True
56.10991631174656,140298.8265300939,35.19454015264361,21.192059599084814,47.74582638328148,1.0004085847428696,False,False,False,True,False
49.55663750868978,80173.47930892889,9.84857743418265,38.25666466477652,42.73496421418916,1.0214638035926253,False,False,False,False,True
17.969738589491367,86269.94488072798,97.82836742438684,14.238807068743995,25.36898936920901,0.04668435549276071,False,False,False,False,False
43.7234817118678,45196.62866059673,77.6194099617239,2.673374002321208,45.55993531876407,-0.0015366354300730578,False,False,False,True,False
69.32830010407984,20796.90576378776,1.3173997367387544,27.708974136490383,13.238471465557273,-0.004980493041720319,False,False,False,False,True
29.2776384950736,106939.23867828454,30.039695036300444,21.698897777896697,6.441070918763679,-0.017089145139541982,True,False,True,False,False
45.107465527527054,110707.87231772907,3.8745998230208607,23.62915094728904,43.36842915126589,0.9705351639744524,False,False,False,False,True
20.05510853487758,42170.08995041871,47.24936377377265,11.121959948840011,18.938272745554436,1.0198392021532678,True,False,False,True,False
56.49695976189152,40199.94524004245,10.089293613098683,17.145414171661244,48.0130440621857,0.018493215097283917,False,False,True,False,False
24.40863117290248,32607.374398340155,5.427157087551066,32.21067768455259,12.084283904919022,-0.019197275560597735,False,False,False,False,True
24.346798312733977,108908.14639470629,21.152155107727083,15.526305397105558,0.24688649441116783,0.9765552094449649,False,False,False,False,True
44.89498559271238,147062.29362590192,8.864900320920501,1.3855686744516182,8.536897516701725,1.0371748471751425,True,False,False,False,True
27.030614668290838,122714.8777658038,41.65286280397134,34.29762514477758,34.77456615686653,1.0284822170956527,True,False,False,False,True
53.858204217770584,28196.246586836674,3.934959307226378,32.58917070701559,19.05511697068818,0.02298086601138113,False,False,False,False,True
47.77396369405021,40976.27605090714,13.610324357629327,28.079751262846575,24.989313208761583,0.01284364561714017,True,False,True,False,False
67.73551128567671,56994.164295252034,41.370772357502155,10.222195282911338,27.725359615326976,-0.02578824469073871,True,False,False,False,False
59.3579016955457,99059.82952268784,3.3875409079970553,11.822264082468939,-0.22733447535797804,0.007822447951258702,True,False,True,False,False
61.58532281465425,124784.771058411,84.39131221845125,16.55985028852157,35.07629422814658,0.9685256122598996,False,False,True,False,False
41.33437155210538,111299.58637739564,63.69867564288114,31.377398905660304,5.69714690002475,1.0057377981154525,False,False,True,False,False
33.136242412746235,27927.64169681829,60.844563265624345,30.296873066959574,36.20114385862564,1.0036698551112535,True,False,False,False,False
49.523034320170304,124423.73004933151,71.87211804578956,33.80349152225896,4.078567272320085,0.025929876886727855,True,False,False,True,False
48.96182983616063,94933.97707770436,14.08899682403177,38.23569964936113,33.33821513328062,-0.012635947756887686,True,False,False,False,False
41.8359879021971,68848.47964787616,6.8550344508916305,27.337951380462755,48.1999617796325,0.977465363570469,False,False,True,False,False
59.26165746590749,46047.395697566724,75.45122971882323,28.46943975089527,12.982524116990357,-0.004887557637212531,False,False,False,False,True
69.08904684841819,100805.41002997453,15.631115004582382,15.610342700520548,11.41704593980128,0.001618080971955433,True,False,False,False,True
65.73697162716589,81101.06136760545,21.98172597902638,8.749163755512097,40.3976893107306,1.0067651522721872,False,False,True,False,False
66.12847910087386,92871.46747348845,35.59283655485683,29.089152164696817,19.740637436553783,-0.012061386817693205,True,False,False,False,True
68.94021063744754,97777.77720126745,34.93797297949071,23.656768472548702,49.11557998558685,1.0131360003613064,False,False,True,False,False
29.983490272443927,64047.55476179016,95.065372440745,37.425027595430116,22.957012823496957,-0.00022332253094379793,False,False,False,False,True
54.3160698591013,21291.402395621088,93.79633498184218,18.93893760188103,43.97086170840455,0.9964577135730968,True,False,False,False,False
18.662109400452294,44244.328076776765,47.232866403278145,4.712650294246367,32.79616827409147,-0.01366579368240368,True,False,False,True,False
21.017133403828222,67646.21597127033,67.92708120857564,-0.1316909112755907,24.475537411408332,0.9849036278826445,True,False,False,True,False
65.05835834519083,72816.18742528745,63.530057240526936,28.709037828849826,49.3930462890551,0.9623840336673412,False,True,False,False,False
55.849988564686804,58070.030527820185,58.63568103931826,1.9742022768650618,28.39964747244787,-0.004791422493409031,True,False,False,False,False
65.45738078999226,83485.30067794026,49.18520068514307,12.724163356790328,37.55418794380565,1.0051266043741214,False,False,True,False,False
33.75338626279188,111938.28012998422,76.96418813275795,29.097509027027858,29.179909951423518,0.01635056918562536,False,False,True,False,False
66.34663682485503,108055.38222576873,74.23555344370826,3.41213451210356,45.37177130488533,0.013230973075267655,True,False,True,False,False
18.942942880632344,39296.404133496915,6.805605317519756,17.327664029660365,41.942073624561544,0.034176058704706545,True,False,False,False,True
19.320932682211033,143187.4455325503,34.05069898025759,34.89905907735853,49.334087818763905,-0.006813548207772229,False,False,True,False,False
45.694150306541246,99859.10952002942,75.03058178287058,24.50610679687886,21.13663070138103,0.9987560644069581,False,False,False,False,False
38.89733733408866,108902.3729586571,96.98059023279477,-0.21772682878181276,43.23737561384809,1.0358444024088884,False,False,False,True,False
56.33119365751745,147367.72088911108,35.4858729379516,14.20276960457564,37.72722862074423,1.0038372538384046,False,False,False,False,True
49.77136785241318,73293.01408378631,0.020703826051099855,8.395526588917283,20.365857967821583,0.023103422093475358,False,False,True,False,False
49.80733949070726,47247.16615229516,41.05861858462922,13.179635407372665,22.638292171613802,1.0044467286360432,True,False,False,False,True
17.66405269249575,47210.47836353632,62.26002504727675,22.021406881479606,43.46041628776688,0.9812420343435558,False,True,False,False,True
36.69449779469772,31741.063855243592,18.901520234744275,2.7226128359010344,15.983271121176642,-0.016829870137359235,False,False,True,False,False
17.798672616104366,60784.36147921021,61.51136004230748,10.284583099428477,49.10994379064297,-0.014334227582861684,True,False,False,False,True
61.956378911794495,47935.735473391804,62.32566492100757,36.291211808032934,40.96734371150017,-0.013314017490935482,False,True,False,True,False
42.446274254444376,103617.2563660753,93.75954321917742,36.96923888369555,7.447191954184129,0.005206559873081838,False,False,False,False,False
50.26397966917573,130199.82929641928,67.01780481163834,4.88460010206608,49.393211231147895,1.0164980242195725,False,False,False,False,False
23.848350556788496,114383.14424443292,9.950789753648928,38.23329072563122,21.54395034491969,0.005954930947195705,False,False,False,True,False
48.43891166177265,82205.21117716958,12.387011426778184,23.109573357729573,-0.044737169609441886,-0.03728563038539772,False,False,False,False,True
20.84997636465005,58715.78645812083,57.59740243801265,10.499846074112376,6.599803691148495,1.0204394889923836,False,False,True,False,False
27.601304266226023,58591.19408163079,29.903540990772733,11.917447480513296,27.801701133320346,0.004992016769123988,True,False,False,False,True
35.28800024712595,22902.40625826929,32.06239541302827,33.655307809214825,32.021018559592584,-0.012459326889288688,True,False,False,True,False
54.29279111191938,111428.3976599978,86.68176810363245,24.449411796538563,37.30735901555222,1.0093638520491606,False,False,False,False,True
41.140790865966025,146680.6947325036,37.62421975672882,6.011216073460483,3.985923365405181,0.03829009708053413,True,False,False,False,False
22.589775759318684,54342.85029481668,3.132211938272804,4.250905611231867,45.44001664797937,1.0375046009717874,True,False,False,False,True
68.65363472304696,111956.22307527826,84.29156038251973,5.877989618608282,20.592295581262302,-0.01208377503027223,True,False,False,True,False
50.846868730739764,39914.944030289385,78.01273394081056,18.823411336706375,46.56727725103444,0.0018511283622561386,True,False,False,False,False
21.241709680754525,53527.7636987984,24.2356954623749,28.532934669154095,33.067620118132965,0.021145205281496875,False,False,False,False,True
38.86038524331306,94658.00341578932,58.98353951624253,10.05202598509581,0.5497599281539789,0.9907902300116036,False,False,False,False,True
28.90425513449057,135772.7395735083,3.0085041359210427,32.910807034880676,26.20513916918141,1.0276882266726455,True,False,False,False,False
65.52064564916272,118843.91868814798,87.14547937073453,26.046212455409155,41.2489891693,0.9983790916776958,True,False,True,False,False
33.23568681163575,48679.41295635132,40.492382783029555,2.011654321081114,8.636611645625406,-0.012938818032192297,True,False,False,False,False
50.0327417439247,139149.80357167058,87.71496229671574,5.002547852381442,28.303870626012586,1.0285105817998064,False,False,True,False,False
25.469044339084714,43724.22592019091,15.077114707399245,4.054244289987003,49.74568998851922,0.02559930039592821,False,False,False,True,False
22.563485255136342,74041.58525043435,37.490331295225324,4.340373434863521,16.616261184558276,1.0126789953592668,True,False,False,True,False
32.87836086905952,112806.01629128124,70.61072927234198,22.271063436533662,16.277976059087877,1.0164514463722518,False,False,False,False,False
45.53440755939877,113720.37266394871,36.04261427065359,7.370591081248509,23.91227275163864,0.03273814933237792,False,False,False,False,False
19.28805042191964,35612.461880830706,13.703397335740137,34.19064391976517,7.78078799821047,-0.00016616399849296384,False,False,False,True,False
36.55918348735195,65798.87064661465,30.01260071034659,19.02971914059151,45.74774986613055,0.006939391494816383,False,False,True,False,False
53.631521499611594,104623.76537779262,48.01395455168819,33.8098646475754,39.76279578141608,1.0037630181864312,True,False,False,True,False
36.11728710603014,23511.256238452082,34.83950151510256,17.57462934758284,48.240903927537836,-0.011414604340417323,False,False,False,False,False
43.31234727525871,108432.66242633993,94.34907797190556,15.671733276683504,10.530793344351725,1.0043553632952724,True,False,False,True,False
19.000129458230653,29133.73708238488,22.29764021998422,21.904736713783716,25.730732802761256,0.041378922103230645,False,False,False,False,False
35.6623298943838,24093.586955448416,62.62089314386746,1.9077729497340492,6.173802048417023,-0.012616909234920199,False,False,False,False,False
36.41723277942405,144944.4134938172,14.553337678809468,30.213099870938944,23.706099924992163,-0.012344941947729506,False,False,False,True,False
48.975121739688284,48609.01960573925,94.6647029767393,33.95743254551596,44.581828821166084,1.0187259187289204,False,False,True,False,False
23.402770647718675,76443.73878397953,22.432974045621194,37.75297251248515,1.603141727011139,-0.03448699482469061,True,False,False,False,True
67.56335006114756,76101.17630494491,14.518620192511642,12.550770987645837,31.754628148615694,0.990662210616583,False,False,False,True,False
58.061808386599466,33374.431683495306,99.07312847005824,23.977399055771997,-1.2120192962318206,0.9507287931256645,False,True,False,False,True
50.01573336573839,44829.31843977691,65.09319825502192,7.887707068918081,19.374942977733074,-0.009297570275157612,False,False,False,True,False
57.62581911237497,64819.055596437676,77.10516526430789,2.7889056482940484,30.208320782683504,1.0241827967077268,True,False,False,False,True
54.28619063874751,59645.913464464174,51.40109286476021,12.929253323550052,15.087097328458121,-0.0027323475361960632,True,False,True,False,False
34.534731253585676,72398.92556537344,51.01544505461971,35.71814698134037,11.825373546946773,0.9905859165481004,True,False,True,False,False
57.45801255571046,59375.00956819044,36.49913949455761,33.6866311905574,45.1580503601956,0.0046018188389287465,False,False,False,True,False
17.867428322527633,130307.22111674094,48.93478840245452,10.0810656550793,3.391721430487018,-0.017143463389205894,False,False,False,False,False
26.948252498749447,97768.81978872279,68.91915327792454,1.4057008498948305,38.805645927647866,0.034260197170774845,True,False,False,False,True
45.54402236885641,82297.64184061709,3.5610591699168106,26.42602848190873,24.613583164222813,0.0169078468979661,False,False,False,False,False
42.2066512066587,84425.17053324227,65.3808133906758,28.342652544240718,27.53417875941233,0.013078371861513382,False,False,False,False,False
67.44201010030048,118846.97552139367,4.466377985293986,8.453462216224164,1.7126856298395392,0.001951962499967921,False,False,False,False,False
39.91396162228268,118214.61628951415,51.26744193684141,2.020532596283171,50.24503039700277,0.03976103713600351,False,False,True,False,False
48.580257283572095,46847.133267748155,71.26655227971816,23.592536921400505,6.26114924406177,1.0031719398223673,False,False,False,True,False
46.58260839070519,43824.3932527773,40.95001784023286,33.21519558452769,8.361943753196837,0.9723569118059848,False,False,False,True,False
58.37068303196572,52847.44670319303,65.28309094306564,11.771529987246465,32.23669930646265,0.0006734843803947531,True,False,True,False,False
51.72595744960458,100805.4354436695,13.946026251205248,8.74955422140362,39.98072137127821,-0.047630763575116065,False,False,True,False,False
25.139927891777216,123959.15875038794,29.167699491244594,13.277806036548597,23.164320884815968,-0.01916795789978186,False,False,False,True,False
33.07198225062834,130688.11618935976,31.451179620989205,39.299444989189816,47.11565803332822,0.006766603726421223,False,False,False,False,False
43.209611292159096,133966.7368626972,93.39574641102406,23.9380919009457,11.659127343406164,1.0037452837267151,False,False,False,False,True
64.36291413553212,84676.34650197068,28.05681372102329,4.0963224872279635,7.4568198866451025,0.02997616713652031,False,False,False,False,True
69.00422811373426,55958.26367086236,34.45033448231159,10.291731483645775,12.606707173392238,0.9572133179276703,True,False,False,False,True
65.91186406578586,131428.25002972112,26.901810813776866,32.69539981504103,30.658227869051867,0.011266230201513933,True,False,False,False,False
17.790903464387576,145166.2906726712,37.31520699989832,22.55580320822131,39.99818901495564,-0.006471027126054007,True,False,False,True,False
18.383055118303837,40265.05326279502,56.91416942053386,14.869222527354827,10.503816540364674,1.005431104482471,True,False,True,False,False
65.71511437706326,56714.971828990594,95.49762765390886,37.73655693254421,2.744390411401573,0.014740464266521853,False,False,False,True,False
29.556919005371853,123784.4349247476,26.247011593657096,7.483477629305451,32.8123523997627,-0.013279288623344364,False,True,False,False,False
21.633048498435652,151509.0313683081,52.7606953433742,4.495973479919622,36.99472779890086,0.9693873021191953,True,False,True,False,False
54.55276492355584,39110.5517313115,32.13625280777032,25.466169307741563,43.693871111188265,-0.04161337298869065,True,False,False,False,False
47.63365113692227,115510.87693669464,65.64814345585204,17.290539889370816,3.4581855151678607,-0.0483945602956616,False,False,False,False,True
26.466417679110712,111932.4767905995,84.67284392539324,5.360680207495578,37.648103515518656,1.036658224423637,True,False,False,False,True
59.23580191749283,81344.54360675061,65.9853329071907,34.869938934500205,17.087344696737183,0.9956734408787006,False,False,False,False,False
51.049901442915974,91878.09287843292,8.613037173347601,10.984566548734394,5.812303280842649,-0.014957369205817883,False,False,True,False,False
35.473130387654955,41741.102220577006,4.225830233481918,26.632104563381194,32.96258392294691,1.0041859219852578,False,False,True,False,False
65.92296553479427,147065.30317648867,73.31964248403796,3.8578213747058285,16.41006063354899,0.9952907375628968,True,False,False,True,False
32.32536102318493,111984.4662711215,94.68938147806462,11.873510118004237,13.566180238295264,0.999836825229401,True,False,False,False,True
19.524060960129137,46785.203629085445,38.39415424525538,16.866317163347386,38.793062044788115,-0.05070399488451112,False,False,False,True,False
36.70628449736508,34071.00232463221,12.41440182707835,38.46227546250328,22.423649675105253,-0.003068541892852846,False,False,False,True,False
40.55081835951851,130096.8808987402,31.741968921423705,31.401901031928617,17.09237428205616,1.0189065395408996,True,False,False,False,False
47.72429724167326,133181.03619682262,46.81884174803857,28.625601368887626,44.41556027082822,1.0477359864143903,False,False,False,False,False
42.128917519891324,91882.75577534719,99.21137960734337,2.3960383158294505,7.8028186873098155,1.0266308276599359,True,False,False,True,False
69.81214483118117,37092.18864096806,87.4613022964238,38.462978842202624,1.719838807364806,-0.04118559942992635,False,False,False,False,True
28.60562704674576,71929.75779800724,50.373225126457804,32.143898453135066,22.084559404650243,-0.014789431328049035,True,False,False,False,False
64.95120572057982,58649.954915202026,54.09883117144146,38.73771313551112,4.174465984447464,1.0275720170143545,False,False,False,True,False
24.82243888275727,148683.76486574873,13.937026153913912,25.068039585369036,24.856092542434926,0.0276914368829368,True,False,False,True,False
52.06227915746651,69955.24163337561,29.427563719566376,11.06117557126456,20.571650343049583,-0.0024470848001773853,True,False,False,True,False
55.07225215497951,71841.97021149789,4.0069541591435645,32.1687131229438,14.86622222806362,0.0068259309392432865,True,False,False,True,False
56.56057788991411,127668.34936426194,3.6316253493920883,4.794517150734717,-0.4447861079900168,-0.008293127759094578,True,False,False,True,False
37.21189638014303,133161.58719114153,29.645110860586477,23.040044396045946,10.722193485696984,0.0398608873242949,False,False,False,True,False
53.07733847371184,130376.58125784218,47.27208525384428,17.74876176112988,6.629785845866168,1.0269411308744536,False,True,False,False,False
65.86733399859615,88583.49339275008,66.55734163373755,15.106083762329332,16.237038714887124,0.03838906387480414,True,False,False,False,True
41.805204107099115,37627.20167130566,74.47368613762671,37.93365417376745,20.846612215687163,0.00412630377250707,True,False,False,True,False
52.43098306512047,59262.03342925645,43.559329841472056,27.27218268212292,18.340107145365966,-0.025254685252437164,False,False,True,False,False
41.06612834947113,43362.00008231281,2.3482955926134697,31.536208175148975,28.042028435522358,0.030527939751594967,False,False,False,False,False
46.08111900379179,30292.11515132157,24.84481119133082,12.644100309491863,23.15184868417754,-0.021713186619016552,False,False,False,False,False
34.99078819865848,98993.60260773488,93.23015960378646,24.41550013050246,32.51296585111879,1.0130046128242098,True,False,False,True,False
63.42313063179469,120713.76755047393,34.57733632752541,35.522407160282945,47.84459601372222,0.9976238676856757,True,False,False,False,False
35.18122178768256,29152.76118647552,34.45278425536175,25.95299464566838,31.583043421279577,-0.014339722849355255,False,False,False,True,False
18.923072934785313,30924.717013001624,23.537273127584104,36.427642487082224,49.70762567997612,0.015462017424032384,True,False,False,False,True
52.092279793658186,42373.51152534693,40.6800040966346,5.675398451151437,34.77520479486463,1.0176770868650837,False,False,False,False,True
33.03088164445353,111778.68032456368,26.026513567308257,3.573316840738449,43.5449467175254,0.004872112587036908,True,False,False,False,False
57.75577958651599,146295.96873141383,66.52482309598281,29.489641014057185,35.312596036391646,-0.03807844847800277,False,False,False,False,False
53.70186455861653,48032.54702363584,18.839673757964157,23.118568058248187,25.384908901002717,-0.024332356144449185,True,False,True,False,False
50.34347865878929,84090.34946027117,12.422195254446487,9.013719033361859,10.957822465318367,-0.010092268283856124,False,False,False,False,False
20.176824715072954,136896.13045308826,74.36864169537075,30.80077618260169,33.7701721857252,0.9964698769577567,False,False,True,False,False
51.343710538086775,51339.55005584177,34.29081823054762,29.610163832017335,8.870395404848042,0.008284568814039167,False,False,False,False,True
30.304338602831855,30036.418012972274,4.832599657789666,37.37644381911782,43.819541821858735,-0.028133534232216307,True,False,False,False,True
37.35915261509252,66435.66665941758,68.2512622521174,30.267757321139307,14.406469684698726,0.9707870917934381,False,False,False,True,False
64.08286302570929,141729.34244088276,20.07347822423995,17.57433298523228,9.015221238237155,-0.023643415189518544,False,False,False,False,True
35.92651751190059,79598.96456413435,43.868057177834096,35.0186252345304,2.3722728179241184,1.0264575876450375,False,False,True,False,False
26.182543428000955,121376.07198650659,85.99317397503914,0.777901016599616,44.76191701622005,0.9782979598490433,False,False,False,False,False
23.925195269144552,101504.20561710309,44.88270243153915,13.573027631416114,6.859442906772177,1.0175198177787725,False,False,False,True,False
20.40243499870594,128073.15757303807,11.975035306881448,11.141876465845671,3.2341115615621208,0.026966144477379522,False,False,True,False,False
33.85622697617714,51780.74689482465,88.46209459767454,27.33644964838361,21.24299416842597,1.0008716895312089,True,False,False,False,False
50.58801571880566,56349.2206216069,12.555889006280305,10.087881763180038,25.349059511503988,-0.02269616192493009,False,False,False,True,False
66.18701875772119,49080.9889059338,59.90147336663445,37.24049703198991,6.39438934633645,-0.019307489947119075,False,False,False,False,True
28.993515625423264,123497.68667668314,77.83580613438166,1.8030130901235046,46.559964601666664,0.9583968000692986,True,False,True,False,False
68.35206894399951,145333.51298321973,89.56274850674033,29.808889670975137,-0.9845335601963106,1.0085888973446533,True,False,False,False,False
41.762339291972765,23900.212804819937,95.9091011115488,11.166100016308638,6.038274001390299,0.005548871271472306,True,False,False,True,False
38.88075778709105,44083.18935348026,58.60550639561971,25.71835909388105,26.75732129640461,-0.027299061282533666,False,False,False,True,False
63.19361545164447,124803.23114563063,39.73904554061802,16.030453818771402,27.830687431179893,1.0459689074722425,False,False,False,False,True
47.525719640241256,67907.8591201273,74.5426753450701,38.54611822100896,24.665678050056233,-0.007429690516588771,False,False,False,False,False
54.358602313659496,141070.01266704025,97.60289726942676,30.23691282607329,23.09171295169867,0.9996369216015785,False,False,False,False,True
54.601579642511176,125235.74674036763,70.04460612233805,33.25516809036221,11.834272830165869,1.0172830692072927,True,False,False,False,True
61.714518306215,61251.96976932035,5.525042660797647,22.637228964407033,4.82820143307721,-0.028648777121343633,True,False,False,False,False
67.98930051396937,97517.3326768387,37.30753731713626,34.66684845095219,32.874397856252116,-0.025326595493274234,True,False,False,False,False
24.818301721041625,73296.47435090053,71.84219261464341,4.4685343913332805,47.08016959135149,0.00282130681389334,True,False,False,False,False
43.29410368937913,78643.81195007284,94.18171263424485,17.843790125189436,36.10410066253054,0.9882534980184393,True,False,True,False,False
45.60699026644426,145599.96317228262,29.99243950534373,28.908927471827155,13.961028155857708,-0.02012705096307959,True,False,False,False,False
51.112426417492316,53420.896880068365,9.024630760631593,6.169390409309198,43.36163337395225,-0.020484412237782853,False,False,False,True,False
38.28342031809602,117385.31947768517,46.996420828110345,9.532207563938512,35.16165744435784,1.0248475363528065,False,False,False,False,True
46.85026343776533,103880.29588542026,28.27529097926249,30.69060191901489,14.563025330820818,1.0052160613034742,False,True,True,False,False
49.38892833786039,46269.90223312686,76.87568287569707,32.11762057015346,42.897199300119304,0.0036584013491977965,False,False,False,False,False
45.13509381159687,54562.457666277325,38.95025141331384,27.55131397655511,46.56160833826503,-0.01939659662307903,False,False,True,False,False
63.16405493519522,143435.03249253362,38.39547226543773,13.645026106722849,22.900894094764627,0.9572080323275985,True,False,False,False,False
51.24457028532911,139373.03634586578,83.35410644473362,29.059056491202824,6.114566412915855,0.9837700606624292,False,False,True,False,False
21.66923018253005,62361.14678448046,7.800141666606148,35.794872696224196,44.82790161073932,0.00645743970500104,False,False,False,False,True
65.08766552403735,25237.34705452315,19.862001434319783,29.00982469542546,48.55336162161399,0.005112375589559265,True,False,False,False,True
36.72066204220417,76195.88559970848,1.467484787036589,22.123197353541205,42.677963273379014,0.007902586503751308,True,False,False,True,False
21.211256434722994,68660.01272853871,42.95445695874003,2.4496666469049404,41.36643917103659,0.03800633580955543,False,False,False,True,False
54.032428061636125,88009.67208501165,19.199667321260893,18.872861070410586,43.53156640724283,-0.0032618885007971166,True,False,False,False,False
66.45483718375,71897.13887950806,90.21698694963005,31.000753024475053,19.755825858318175,1.0436073504386592,False,False,False,False,True
34.17420294038569,95149.41560159804,35.76441928263786,34.08285624942812,21.162751034332885,0.03751716989006711,False,False,True,False,False
61.489679207795035,149169.07307890372,52.98067469797985,3.3645651705184494,40.713423901147,0.9938533956065146,True,False,True,False,False
44.392693078146756,84972.19138182251,88.56446614738145,26.405938634596264,14.19960212187547,-0.000749092912788141,True,False,True,False,False
47.03355195879026,105455.95278265118,58.21471174374392,16.505972664550324,47.23286429926971,0.02770124423665601,True,False,False,True,False
47.263557170941944,78498.43854391156,1.540375826731511,10.798711092432576,15.58258195236801,-0.016089191507893952,True,False,True,False,False
62.71127787989817,43920.0268216964,60.49829959959117,21.32166908698468,25.030862280869776,1.0121355751060432,True,False,False,True,False
23.50144703415176,77350.02202142387,53.13140695804587,15.317328094138313,34.24822371882835,-0.007482150010749211,False,False,False,True,False
52.62071239275634,112374.81068999998,55.00355554490529,9.844360965984277,10.848875061666861,0.020371449315522334,True,False,False,False,False
58.851253690416996,54344.1287935061,40.614489984975904,-0.05043295438349363,14.041218721380716,0.020648880369254104,False,False,True,False,False
53.54936056982243,23374.313042886748,10.964672768269404,20.58213436268285,2.8292548129702215,-0.024008230508408814,True,False,True,False,False
41.873252304878285,143584.23137350992,19.9964516456696,24.250870244811676,20.665031548456305,0.952723590415846,False,False,False,False,True
44.544755848672416,83345.46081431549,46.09540189776655,17.286986475978516,12.778421999291014,0.9950943743961884,True,False,False,False,False
65.734924652344,49700.11851976378,71.96348120701855,13.093322635223256,22.278942333891685,0.9803186314336682,True,False,False,False,True
61.86735073513197,118212.06194945567,53.32156387175123,27.364098623118625,16.713686335055385,0.9833885779384166,False,False,False,False,False
46.95987962748539,29837.744969949337,7.626175650507308,10.654372814436966,33.218768242292185,0.0007754344793603992,False,False,True,False,False
52.440800257349444,133838.7298842567,73.33291991289879,35.183083863963994,12.22142105819628,1.0176155833449874,True,False,False,True,False
50.801465345349804,133549.23186404436,50.953830328627646,33.502468998318236,3.226597747685343,0.9860941281086392,False,False,False,True,False
44.8131011995016,146855.2132974376,56.45017656835473,10.935490669347574,47.151028993309154,1.0720265464568428,True,False,False,True,False
37.923693230918005,81345.36728358376,22.015969434803992,6.808482805992913,45.44259971757732,0.9876093769708275,False,False,False,True,False
48.658264690849954,45326.4500379109,39.14810695770292,27.97182731938652,26.186261101418577,0.9890375779965376,True,False,False,True,False
40.73695100720208,23638.51478596451,33.95201212016221,9.557962462035395,28.118018423982903,1.0452918995231135,True,False,False,False,True
49.45308242862004,83584.57356045525,61.81642604639507,32.88379689792634,44.93149346341128,-0.008487959213601523,False,False,False,False,False
19.801101842123575,39407.85868286581,26.093050037365522,5.98702280273883,24.376312748116273,0.038154843964400734,False,False,True,False,False
34.310817190638495,29242.358367313915,87.06676413838913,14.162324410156186,33.986507752619936,-0.00813773219396976,True,False,False,False,True
43.04736890639744,93364.61416723451,75.5883824824718,30.939005528196414,7.457409920784071,0.9750958259826545,False,False,False,False,False
58.40066523454417,109697.89572093313,36.30841881458172,10.44601353660888,13.86898986872156,0.9608409969008479,False,False,False,True,False
48.364506137682795,63724.70129975044,1.4075782037938385,22.714297153759517,42.45733969240158,-0.01642605000192048,True,False,False,False,False
20.40514666133432,40974.07450426326,7.4020274470310925,24.572640795646585,35.441067637441314,0.01693308174594633,False,False,False,False,False
56.91682686046607,37733.731809130855,81.21455218197269,32.98252292846327,28.346785057139098,1.0312666496943796,True,False,False,True,False
64.09900605006771,98020.47069753018,88.89638566943957,32.221899734346565,17.832771634796874,0.9805173010859993,False,False,False,True,False
41.151438117010024,125068.07967587063,35.620255330747376,28.093530526429593,2.063683061103001,-0.050978669518548105,False,False,False,True,False
65.32447910610883,30962.812827040434,89.79992092897514,3.0337332676872752,49.08062072947915,0.01457936716515098,False,False,True,False,False
